Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783250427,5,,Aggregated,1.400000,0.000000,150,2300,2300,2400,9800,10000,11000,11000,11000,11000,11000,97,0,150.0,1936.4904084226814,36.863280000005034,10544.744707999998,64.31958762886597
1783250428,5,,Aggregated,1.400000,0.000000,150,2300,2300,2400,9800,10000,11000,11000,11000,11000,11000,97,0,150.0,1936.4904084226814,36.863280000005034,10544.744707999998,64.31958762886597
1783250429,5,,Aggregated,1.500000,0.000000,150,2300,2300,2400,9800,10000,11000,11000,11000,11000,11000,99,0,150.0,1921.377213303031,36.863280000005034,10544.744707999998,69.03030303030303
1783250430,5,,Aggregated,1.500000,0.000000,150,2300,2300,2400,9800,10000,11000,11000,11000,11000,11000,99,0,150.0,1921.377213303031,36.863280000005034,10544.744707999998,69.03030303030303
1783250431,5,,Aggregated,1.300000,0.000000,150,2300,2300,2400,7700,9900,10000,11000,11000,11000,11000,103,0,150.0,1851.077699611651,36.863280000005034,10544.744707999998,68.19417475728156
1783250432,5,,Aggregated,1.300000,0.000000,150,2300,2300,2400,7700,9900,10000,11000,11000,11000,11000,104,0,150.0,1855.249681663462,36.863280000005034,10544.744707999998,67.85576923076923
1783250433,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,7700,9900,10000,11000,11000,11000,11000,106,0,150.0,1822.1472383207554,36.863280000005034,10544.744707999998,67.45283018867924
1783250434,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,7700,9900,10000,11000,11000,11000,11000,107,0,150.0,1826.3729218411222,36.863280000005034,10544.744707999998,67.13084112149532
1783250435,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,7700,9900,10000,11000,11000,11000,11000,107,0,150.0,1826.3729218411222,36.863280000005034,10544.744707999998,67.13084112149532
1783250436,5,,Aggregated,1.400000,0.000000,150,2300,2300,2300,7700,9900,10000,11000,11000,11000,11000,110,0,150.0,1798.9361740636373,36.863280000005034,10544.744707999998,66.47272727272727
1783250437,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,7000,9900,10000,11000,11000,11000,11000,112,0,150.0,1768.8758942142863,36.863280000005034,10544.744707999998,66.14285714285714
1783250438,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,7000,9900,10000,11000,11000,11000,11000,113,0,150.0,1773.195201929204,36.863280000005034,10544.744707999998,65.84955752212389
1783250439,5,,Aggregated,1.400000,0.000000,150,2300,2300,2300,7000,9900,10000,11000,11000,11000,11000,114,0,150.0,1758.604459657895,36.863280000005034,10544.744707999998,70.23684210526316
1783250440,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,7000,9900,10000,11000,11000,11000,11000,116,0,150.0,1729.9233359310342,36.863280000005034,10544.744707999998,69.83620689655173
1783250441,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,7000,9900,10000,11000,11000,11000,11000,117,0,150.0,1735.064359410256,36.863280000005034,10544.744707999998,69.52136752136752
1783250442,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,7000,9900,10000,11000,11000,11000,11000,119,0,150.0,1707.6230220084033,36.863280000005034,10544.744707999998,69.14285714285714
1783250443,5,,Aggregated,1.800000,0.000000,150,2300,2300,2300,7000,9900,10000,11000,11000,11000,11000,120,0,150.0,1712.5299954416664,36.863280000005034,10544.744707999998,68.84166666666667
1783250444,5,,Aggregated,1.800000,0.000000,150,2300,2300,2300,2800,9900,10000,11000,11000,11000,11000,122,0,150.0,1686.2159799262295,36.863280000005034,10544.744707999998,68.48360655737704
1783250445,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2800,9900,10000,11000,11000,11000,11000,123,0,150.0,1691.1806101707316,36.863280000005034,10544.744707999998,68.1951219512195
1783250446,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2800,9900,10000,11000,11000,11000,11000,125,0,150.0,1665.6218748479996,36.863280000005034,10544.744707999998,67.864
1783250447,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2800,9900,10000,11000,11000,11000,11000,125,0,150.0,1665.6218748479996,36.863280000005034,10544.744707999998,67.864
1783250448,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2800,9900,10000,11000,11000,11000,11000,126,0,150.0,1670.4708282222218,36.863280000005034,10544.744707999998,67.58730158730158
1783250449,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2800,9900,10000,11000,11000,11000,11000,128,0,150.0,1645.7492142812496,36.863280000005034,10544.744707999998,67.28125
1783250450,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2800,9900,10000,11000,11000,11000,11000,129,0,150.0,1650.5513285813947,36.863280000005034,10544.744707999998,67.01550387596899
1783250451,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,131,0,150.0,1626.7138935190835,36.863280000005034,10544.744707999998,66.70992366412214
1783250452,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,132,0,150.0,1632.9146556893938,36.863280000005034,10544.744707999998,66.45454545454545
1783250453,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,132,0,150.0,1632.9146556893938,36.863280000005034,10544.744707999998,66.45454545454545
1783250454,5,,Aggregated,1.400000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,134,0,150.0,1609.9729412462686,36.863280000005034,10544.744707999998,66.17910447761194
1783250455,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,137,0,150.0,1593.0443145474455,36.863280000005034,10544.744707999998,65.65693430656934
1783250456,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,137,0,150.0,1593.0443145474455,36.863280000005034,10544.744707999998,65.65693430656934
1783250457,5,,Aggregated,1.000000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,138,0,150.0,1598.0312452391306,36.863280000005034,10544.744707999998,65.42028985507247
1783250458,5,,Aggregated,1.000000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,138,0,150.0,1598.0312452391306,36.863280000005034,10544.744707999998,65.42028985507247
1783250459,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,141,0,150.0,1581.5269684397165,36.863280000005034,10544.744707999998,64.93617021276596
1783250460,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,142,0,150.0,1571.2341335704227,36.863280000005034,10544.744707999998,68.46478873239437
1783250461,5,,Aggregated,1.400000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,145,0,150.0,1555.8446197931034,36.863280000005034,10544.744707999998,67.93793103448276
1783250462,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,147,0,150.0,1535.912187340136,36.863280000005034,10544.744707999998,67.65986394557824
1783250463,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,147,0,150.0,1535.912187340136,36.863280000005034,10544.744707999998,67.65986394557824
1783250464,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,148,0,150.0,1541.122030108108,36.863280000005034,10544.744707999998,67.42567567567568
1783250465,5,,Aggregated,1.400000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,150,0,150.0,1521.9830544666665,36.863280000005034,10544.744707999998,67.16
1783250466,5,,Aggregated,1.600000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,151,0,150.0,1527.609752781457,36.863280000005034,10544.744707999998,66.93377483443709
1783250467,5,,Aggregated,1.600000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,151,0,150.0,1527.609752781457,36.863280000005034,10544.744707999998,66.93377483443709
1783250468,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,154,0,150.0,1514.0676233376623,36.863280000005034,10544.744707999998,66.45454545454545
1783250469,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,154,0,150.0,1514.0676233376623,36.863280000005034,10544.744707999998,66.45454545454545
1783250470,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,156,0,150.0,1495.792284134615,36.863280000005034,10544.744707999998,66.21153846153847
1783250471,5,,Aggregated,1.300000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,157,0,150.0,1500.676452707006,36.863280000005034,10544.744707999998,66.0
1783250472,5,,Aggregated,1.400000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,159,0,150.0,1482.9005748679242,36.863280000005034,10544.744707999998,65.76729559748428
1783250473,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,160,0,150.0,1487.87996554375,36.863280000005034,10544.744707999998,65.5625
1783250474,5,,Aggregated,1.500000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,160,0,150.0,1487.87996554375,36.863280000005034,10544.744707999998,65.5625
1783250475,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2500,9900,10000,11000,11000,11000,11000,163,0,150.0,1475.5499384171774,36.863280000005034,10544.744707999998,65.13496932515338
1783250476,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2500,9900,10000,11000,11000,11000,11000,163,0,150.0,1475.5499384171774,36.863280000005034,10544.744707999998,65.13496932515338
1783250477,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2500,9900,10000,11000,11000,11000,11000,163,0,150.0,1475.5499384171774,36.863280000005034,10544.744707999998,65.13496932515338
1783250478,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2500,9900,10000,11000,11000,11000,11000,163,0,150.0,1475.5499384171774,36.863280000005034,10544.744707999998,65.13496932515338
1783250479,5,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2500,9900,10000,11000,11000,11000,11000,163,0,150.0,1475.5499384171774,36.863280000005034,10544.744707999998,65.13496932515338
1783250480,4,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,164,1,150.0,1498.7650841158534,36.863280000005034,10544.744707999998,65.03048780487805
1783250481,4,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,164,1,150.0,1498.7650841158534,36.863280000005034,10544.744707999998,65.03048780487805
1783250482,4,,Aggregated,1.200000,0.000000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,164,1,150.0,1498.7650841158534,36.863280000005034,10544.744707999998,65.03048780487805
1783250483,3,,Aggregated,0.700000,0.100000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,165,1,150.0,1503.3988987575754,36.863280000005034,10544.744707999998,64.83636363636364
1783250484,3,,Aggregated,0.700000,0.100000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,165,1,150.0,1503.3988987575754,36.863280000005034,10544.744707999998,64.83636363636364
1783250485,2,,Aggregated,0.500000,0.100000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,166,1,150.0,1509.1761054397587,36.863280000005034,10544.744707999998,64.644578313253
1783250486,2,,Aggregated,0.500000,0.100000,150,2300,2300,2300,2700,9900,10000,11000,11000,11000,11000,166,1,150.0,1509.1761054397587,36.863280000005034,10544.744707999998,64.644578313253
